0,0
0.013826,0
0.027651,0
0.041475,0
0.055299,0
0.069121,0
0.082943,0
0.096763,0
0.11058,0
0.1244,0
0.13822,0
0.15204,0
0.16585,0
0.17967,0
0.19348,0
0.20729,0
0.22111,0
0.23492,0
0.24873,0
0.26254,0
0.27634,0
0.29015,0
0.30396,0
0.31776,0
0.33156,0
0.34537,0
0.35917,0
0.37297,0
0.38677,0
0.40056,0
0.41436,0
0.42816,0
0.44195,0
0.45574,0
0.46954,0
0.48333,0
0.49712,0
0.5109,0
0.52469,0
0.53848,0
0.55226,0
0.56604,0
0.57983,0
0.59361,0
0.60739,0
0.62116,0
0.63494,0
0.64871,0
0.66249,0
0.67626,0
0.69003,0
0.7038,0
0.71757,0
0.73134,0
0.7451,0
0.75887,0
0.77263,0
0.78639,0
0.80015,0
0.81391,0
0.82766,0
0.84142,0
0.85517,0
0.86892,0
0.88267,0
0.89642,0
0.91017,0
0.92392,0
0.93766,0
0.9514,0
0.96514,0
0.97888,0
0.99262,0
1.0064,0
1.0201,0
1.0338,0
1.0476,0
1.0613,0
1.075,0
1.0887,0
1.1025,0
1.1162,0
1.1299,0
1.1436,0
1.1573,0
1.1711,0
1.1848,0
1.1985,0
1.2122,0
1.2259,0
1.2396,0
1.2533,0
1.267,0
1.2807,0
1.2944,0
1.3081,0
1.3218,0
1.3355,0
1.3492,0
1.3629,0
1.3766,0
1.3903,0
1.4039,0
1.4176,0
1.4313,0
1.445,0
1.4586,0
1.4723,0
1.486,0
1.4997,0
1.5133,0
1.527,0
1.5407,0
1.5543,0
1.568,0
1.5816,0
1.5953,0
1.6089,0
1.6226,0
1.6362,0
1.6499,0
1.6635,0
1.6772,0
1.6908,0
1.7045,0
1.7181,0
1.7317,0
1.7453,0
1.759,0
1.7726,0
1.7862,0
1.7998,0
1.8135,0
1.8271,0
1.8407,0
1.8543,0
1.8679,0
1.8815,0
1.8951,0
1.9087,0
1.9223,0
1.9359,0
1.9495,0
1.9631,0
1.9767,0
1.9903,0
2.0039,0
2.0175,0
2.0311,0
2.0446,0
2.0582,0
2.0718,0
2.0854,0
2.0989,0
2.1125,0
2.1261,0
2.1396,0
2.1532,0
2.1667,0
2.1803,0
2.1938,0
2.2074,0
2.2209,0
2.2345,0
2.248,0
2.2615,0
2.2751,0
2.2886,0
2.3021,0
2.3157,0
2.3292,0
2.3427,0
2.3562,0
2.3697,0
2.3833,0
2.3968,0
2.4103,0
2.4238,0
2.4373,0
2.4508,0
2.4643,0
2.4778,0
2.4913,0
2.5047,0
2.5182,0
2.5317,0
2.5452,0
2.5587,0
2.5721,0
2.5856,0
2.5991,0
2.6125,0
2.626,0
2.6395,0
2.6529,0
2.6664,0
2.6798,0
2.6933,0
2.7067,0
2.7202,0
2.7336,0
2.747,0
2.7605,0
2.7739,0
2.7873,0
2.8007,0
2.8141,0
2.8276,0
2.841,0
2.8544,0
2.8678,0
2.8812,0
2.8946,0
2.908,0
2.9214,0
2.9348,0
2.9482,0
2.9615,0
2.9749,0
2.9883,0
3.0017,0
3.015,0
3.0284,0
3.0418,0
3.0551,0
3.0685,0
3.0818,0
3.0952,0
3.1085,0
3.1219,0
3.1352,0
3.1486,0
3.1619,0
3.1752,0
3.1886,0
3.2019,0
3.2152,0
3.2285,0
3.2418,0
3.2551,0
3.2684,0
3.2817,0
3.295,0
3.3083,0
3.3216,0
3.3349,0
3.3482,0
3.3615,0
3.3748,0
3.388,0
3.4013,0
3.4146,0
3.4278,0
3.4411,0
3.4543,0
3.4676,0
3.4809,0
3.4941,0
3.5073,0
3.5206,0
3.5338,0
