10200,7125,1,0
15600,7125,1,0
20700,7200,1,0
20500,9500.7,1,0
20500,13500,1,0
20500,13500,0,0
20500,14850,0,0
20500,16550,1,0
20500,17950,0,0
20500,20230,2,0
18350,21500,1,0
13550,21500,0,0
11750,21500,1,0
6732,21500,1,0
6177,19000,1,0
6177,16500,1,0
6177,14850,0,0
6177,13550,1,0
6177,10500,1,0

